,pval,variance
C5AR2,0.0,0.08613551745987531
AC096772.6,0.0,0.08609587709854832
FAM110B,0.0,0.08598452366510817
PARD6B,0.0,0.08595045950151453
FAM179A,0.0,0.08594738966243008
CTD-2517O10.6,0.0,0.08568559335474317
RAP2C-AS1,0.0,0.0855238990709935
C17orf107,0.0,0.08550397895998636
C11orf84,0.0,0.08547728434055475
SNAI3-AS1,0.0,0.08547207202882333
BFSP1,0.0,0.08543333454280114
CTD-2012K14.6,0.0,0.08541728347448027
NEDD4L,0.0,0.08541003016507173
RP11-862L9.3,0.0,0.08534428186402616
RGAG4,0.0,0.08533371499916631
TTC26,0.0,0.08527460943449335
HIST2H2AB,0.0,0.08526681165202861
CENPU,0.0,0.08525559192539088
NRG2,0.0,0.08523550566819472
PDE1B,0.0,0.08523534594685123
KIAA1467,0.0,0.08522126317949906
FGD6,0.0,0.08502704837761962
KANK1,0.0,0.0849410783080453
AC007386.2,0.0,0.08491924646187653
RIN2,0.0,0.08490889448923106
KIAA0753,0.0,0.08488398387631838
HIST1H2AL,0.0,0.08483991704137836
ZDHHC23,0.0,0.08482210217101063
RP11-141B14.1,0.0,0.08480459523331153
POLA1,0.0,0.08477354575766105
TMEM117,0.0,0.0846714514631077
TUBA8,0.0,0.08463486467348022
ZNF620,0.0,0.08455520886129067
IPO9-AS1,0.0,0.08449061565199413
OTUD7B,0.0,0.08447322087331743
STXBP4,0.0,0.08441909794424159
RP11-700H6.1,0.0,0.08436516130344385
IQCK,0.0,0.08429221376100465
AC007880.1,0.0,0.0841589049946972
MTMR8,0.0,0.08412762051767651
TTC30A,0.0,0.08399095475754885
SGCE,0.0,0.08394955195295054
HLCS,0.0,0.0838481375438626
ARHGAP11A,0.0,0.08383019081797044
RP1-151F17.2,0.0,0.08373691013104483
UNC5CL,0.0,0.08370314807338791
CTD-2630F21.1,0.0,0.08368422387741545
RP11-509J21.2,0.0,0.08367317116242247
COL9A3,0.0,0.08367085772618306
FLJ45079,0.0,0.08365703009945112
CTC-273B12.10,0.0,0.08363674152419762
RP11-493L12.4,0.0,0.0836323752332019
DLEU2L,0.0,0.0836099224779544
MST1,0.0,0.08360900480917595
TGFB3,0.0,0.08358172085646526
RP11-488L18.8,0.0,0.0835800962971645
TMEM163,0.0,0.08348135575276253
RP11-452L6.7,0.0,0.08346352707038286
TMCC2,0.0,0.08344985232678144
WFS1,0.0,0.08344328773214883
ZSCAN22,0.0,0.08343637129495175
ANKDD1A,0.0,0.08339922942026284
SVOPL,0.0,0.08329311017590676
RBBP9,0.0,0.08319350096942613
ARHGAP5-AS1,0.0,0.08313684772027756
INPP5A,0.0,0.08310920285626751
POU5F1B,0.0,0.08307548103316864
CCDC121,0.0,0.08298523195832752
IRGM,0.0,0.08296651804425911
IL21R-AS1,0.0,0.08283899430441687
AP001046.5,0.0,0.08276437787240601
TSPYL5,0.0,0.08275313840776437
RP11-221J22.2,0.0,0.08270856607693045
RP11-713M15.2,0.0,0.08269260883028025
CTD-2165H16.4,0.0,0.08265336100842413
ARHGAP6,0.0,0.0826228180858907
RP11-473M20.16,0.0,0.08255133686521073
FITM1,0.0,0.08253633139250734
PWAR6,0.0,0.0825279410881688
CDC45,0.0,0.08249477185905141
RNF217,0.0,0.0823921430276384
RAB11FIP3,0.0,0.08238425516168674
FAM72B,0.0,0.08238002097407891
CTD-2012K14.7,0.0,0.0821072544202794
AMIGO1,0.0,0.0820609494308629
RP3-465N24.6,0.0,0.08204513937337775
MEGF8,0.0,0.08201774157335655
MORF4L2-AS1,0.0,0.08199466512855047
RP5-1148A21.3,0.0,0.08198504972351445
DLG3,0.0,0.08196981137247204
VSIG2,0.0,0.08195511697781876
LRRC34,0.0,0.08190527554989327
RP13-638C3.4,0.0,0.08190269113820893
JSRP1,0.0,0.08188869712693803
MFSD2A,0.0,0.08182849215190048
RP11-423H2.3,0.0,0.08179230882824835
C11orf95,0.0,0.08179122203119156
RP11-350G8.5,0.0,0.08175279381028006
RP11-443B7.1,0.0,0.08173041184305659
C22orf15,0.0,0.0816964535727157
FIBCD1,0.0,0.08167680873736828
hsa-mir-1199,0.0,0.08165764320816397
CCDC149,0.0,0.08162773951189271
TIGD7,0.0,0.0815793221533833
LINC00996,0.0,0.081565667316751
AC022182.1,0.0,0.08153711319456607
RP11-89K11.1,0.0,0.08149716146417227
RP4-635E18.8,0.0,0.08145436486965253
AXL,0.0,0.08137878400123277
AC022400.2,0.0,0.08135279778988357
RP11-297B17.3,0.0,0.08131542012577546
SLC35F3,0.0,0.0813045068009844
RP11-475O6.1,0.0,0.0812608475073852
THNSL2,0.0,0.08125027880987067
PVALB,0.0,0.0811874170709154
AC108488.4,0.0,0.08117480027379202
RP11-83N9.5,0.0,0.08113468416041916
TET1,0.0,0.08109003473073216
HPDL,0.0,0.08100781704905372
C2orf44,0.0,0.08098161438148159
MERTK,0.0,0.08082554929130195
C17orf51,0.0,0.08079685347202199
KCTD3,0.0,0.0807834442109188
MTUS1,0.0,0.0807312034357606
OCM,0.0,0.08066297876420622
U47924.31,0.0,0.0806163912700127
TMEM27,0.0,0.08055834117464118
RP11-326C3.11,0.0,0.08043684231181861
KLHL14,0.0,0.0804072255236838
RP11-867G23.4,0.0,0.0804067891395969
PTPLA,0.0,0.08040619576665953
ERI2,0.0,0.08036437102957279
KB-1460A1.5,0.0,0.08033869096842308
RP11-69E11.4,0.0,0.0802705947882444
RP11-732M18.3,0.0,0.08021577372389849
RP11-890B15.3,0.0,0.0801811097717314
GPX3,0.0,0.0801557285282556
IL17RE,0.0,0.08008721591029375
AC004893.11,0.0,0.08008507680840392
UHRF1BP1,0.0,0.08008068871825548
CTD-2302E22.4,0.0,0.08007944102896229
CYB5RL,0.0,0.08006980312115929
C9orf9,0.0,0.08005331866501145
SMIM10,0.0,0.0800307898472458
STON1,0.0,0.07990911182573629
EFNA3,0.0,0.0798596756950664
TIAM2,0.0,0.0798282008603184
RP11-359B12.2,0.0,0.07970349421354873
CTC-241N9.1,0.0,0.07968578959834499
RP11-385F5.5,0.0,0.07968077930900748
VANGL1,0.0,0.07960917257638625
PNMA3,0.0,0.07956533389101325
CHGB,0.0,0.07951483331159283
RP1-191J18.66,0.0,0.07951322045653346
MYCBPAP,0.0,0.07949841779741648
IFT140,0.0,0.07947617789758943
SULT1A4,0.0,0.07945044503678302
C1orf200,0.0,0.0794246330229344
CD1A,0.0,0.0793586004811006
USP46-AS1,0.0,0.07919252319984219
ZSWIM4,0.0,0.07911739500306236
C1QC,0.0,0.07908900339255587
TIGD2,0.0,0.0790805651922847
C1orf186,0.0,0.07891666988226322
SELP,0.0,0.07881562486818068
CEP112,0.0,0.07879829363690655
RP11-154H23.3,0.0,0.07876802263637651
AP003068.23,0.0,0.07875754165363712
HSPA2,0.0,0.07859318810732685
RP11-128M1.1,0.0,0.07859213481957511
MUC12,0.0,0.07855605429218665
ABCB9,0.0,0.0784977023070043
ATP9A,0.0,0.07848892463260565
TRIM34,0.0,0.07848277708791927
AC069513.4,0.0,0.07845814664469217
RP11-793H13.11,0.0,0.07837955355962692
SOBP,0.0,0.0783180656380993
AC074117.10,0.0,0.07828366086894525
CD248,0.0,0.07826430316226238
CPT1B,0.0,0.07820443388734323
WDHD1,0.0,0.07818964202964034
ZNF624,0.0,0.07815369928756756
AC131097.3,0.0,0.07814343261472279
CELF2-AS1,0.0,0.0780682064030981
LINC00957,0.0,0.07803094310720496
IGSF9B,0.0,0.07800631641037956
ITGA1,0.0,0.0779951080686143
RP11-192H23.4,0.0,0.07799110077312366
MDK,0.0,0.07795793277498093
SLC4A8,0.0,0.07794907396107423
PINLYP,0.0,0.0779045418257663
CCDC15,0.0,0.07784235803050392
RP11-252A24.3,0.0,0.07778417057653864
RP11-504P24.6,0.0,0.07761614503916232
ANKRD6,0.0,0.07760748146049912
TUBB4A,0.0,0.07757834342561422
RLN1,0.0,0.0775091378833814
MYO18A,0.0,0.07743211167298646
RP11-73O6.3,0.0,0.07741904837794031
CDK18,0.0,0.07740563509678898
ZFP3,0.0,0.07737520012181794
ZNF805,0.0,0.07736343621092256
AC026471.6,0.0,0.07730539879123337
PLK1,0.0,0.07726795259029039
LIME1,0.0,0.07720701638240877
SEPT4,0.0,0.0771979267730937
RP11-259K5.2,0.0,0.07713887185293072
RAB6B,0.0,0.07713477229110371
EFCAB4A,0.0,0.07702248644046897
AURKA,0.0,0.0769854476434407
AC016757.3,0.0,0.07692693505016665
RP11-775D22.2,0.0,0.07688295129227656
TFAP2E,0.0,0.07685599640520542
DNAJC27,0.0,0.07684718564742908
CAMSAP2,0.0,0.07682774761884573
KLRK1,0.0,0.0768199940216109
ATP8B1,0.0,0.07653866044588194
CTB-133G6.2,0.0,0.07653276600645773
AC024592.12,0.0,0.07648045106117561
DNAJB5,0.0,0.07645498579759548
ZNF594,0.0,0.07642526506408594
C11orf82,0.0,0.07641407565194192
SYP,0.0,0.07639464592061171
DNAH6,0.0,0.07633027759065739
CCL27,0.0,0.07632563189668193
ZBTB39,0.0,0.07631703987339859
CDK5R1,0.0,0.07631092869535218
EPS8L1,0.0,0.07630615006631608
RP11-324I22.4,0.0,0.07623254464415144
DOCK3,0.0,0.07616100513017027
ZNF304,0.0,0.07609720584581992
AC004447.2,0.0,0.07600075108804742
PTK6,0.0,0.07593679033115602
AC073283.7,0.0,0.07591704938922601
OCRL,0.0,0.07586114103315236
BATF2,0.0,0.07577398494725719
HLA-DQB1-AS1,0.0,0.07574997840420848
MANSC1,0.0,0.07574792728156785
RP3-508I15.22,0.0,0.07572761151971619
RP5-1180C10.2,0.0,0.07571708611686494
RP11-782C8.1,0.0,0.07570473555289133
NUF2,0.0,0.07567386132383222
RP11-72M17.1,0.0,0.07564519584088468
RP11-483I13.5,0.0,0.07549762576326702
RP11-333E1.1,0.0,0.07542733756069764
DMPK,0.0,0.07542088262415825
KIFC1,0.0,0.07538834280765266
SRXN1,0.0,0.07537754851390545
STK33,0.0,0.07535995443286823
ZNF546,0.0,0.07526886747992416
AC022498.1,0.0,0.07522658793770662
RP11-452L6.5,0.0,0.07522420559491438
PPP1R26,0.0,0.07519538104557927
HCFC1-AS1,0.0,0.07519536030218607
AC131056.3,0.0,0.07518418269257036
PHLDA3,0.0,0.07517211712674225
PAK3,0.0,0.07515851172442177
AP001469.9,0.0,0.0751475713294125
KCTD1,0.0,0.07509876170729111
FBXO45,0.0,0.07503268693238153
TOX2,0.0,0.07503050971761165
KIAA1671,0.0,0.07502595717070434
MMP14,0.0,0.07490992226009745
TMTC1,0.0,0.07486950842858113
AC012360.4,0.0,0.07479786951706843
ZFP30,0.0,0.07473451206370031
B4GALT6,0.0,0.07464686903913383
NPIPB3,0.0,0.07461602128751937
ZMYM6NB,0.0,0.07461353988011508
LINC00984,0.0,0.07459732781620634
ZNF579,0.0,0.0745813608687721
CTD-2031P19.3,0.0,0.07454281141832775
LINC00925,0.0,0.07454238579141113
TBC1D30,0.0,0.07445813340734397
AP000769.1,0.0,0.0743682115327181
HTR3A,0.0,0.0743653459090987
PLXNA1,0.0,0.07434187076002913
CYSLTR2,0.0,0.07433308021499625
MEIG1,0.0,0.0741491213107585
RP11-553K8.2,0.0,0.07405333535543153
TMEM9B-AS1,0.0,0.07395960617204127
PIGZ,0.0,0.07395276701499637
AKR1E2,0.0,0.07382670880453224
SYCE3,0.0,0.07367886949173236
TSKS,0.0,0.07364347265744728
ELOVL3,0.0,0.07364178605979714
LY6G5B,0.0,0.07356605084172764
RP13-753N3.1,0.0,0.07353708324141757
MMP25,0.0,0.073488305274246
C1R,0.0,0.07344524035575961
AC015849.19,0.0,0.07343498381573052
CTD-3214H19.4,0.0,0.07343202480544078
ZNF804A,0.0,0.07336992256242388
OSCP1,0.0,0.07335379368288968
RNF165,0.0,0.0733259784465984
RP11-408A13.4,0.0,0.07330048818159347
CTC-428G20.6,0.0,0.07329183013381334
RP11-1055B8.7,0.0,0.07328393749195519
RDH10,0.0,0.07320499793630074
MSRB3,0.0,0.07320167521394956
AIRE,0.0,0.07317332678200347
WNT16,0.0,0.07315786920253806
EIF3C,0.0,0.07311185078549463
AC006994.2,0.0,0.0730275773685799
RP11-582J16.4,0.0,0.07302357701184016
STEAP3,0.0,0.0730094384697922
RP11-305L7.3,0.0,0.07297437665039459
FOXRED2,0.0,0.07289502009172026
CTB-12A17.3,0.0,0.07281256265215251
RP11-294J22.6,0.0,0.07275446007880364
RP11-393I2.4,0.0,0.07274143728364423
C6orf99,0.0,0.07257930507132176
U73166.2,0.0,0.0725746645029096
LRRC20,0.0,0.07257047378908658
CUZD1,0.0,0.07253137085335785
FAM3D,0.0,0.07251157678660627
FCGBP,0.0,0.07240589827121549
POLE2,0.0,0.07239070392010831
TLDC2,0.0,0.07229981561759097
CTD-2544N14.3,0.0,0.07229943408846222
CDK1,0.0,0.0722151844923861
NIPSNAP3B,0.0,0.07219001633187586
NT5DC3,0.0,0.07218991902597034
KANK3,0.0,0.07216840377661382
RP11-876N24.2,0.0,0.07212602491330798
RNASE1,0.0,0.07211218515346264
PRDM15,0.0,0.07204166211345699
AGBL2,0.0,0.07196541311158733
AC015922.6,0.0,0.07196482695367755
GATS,0.0,0.07189729695092875
DOK4,0.0,0.07183177834280226
AZU1,0.0,0.07179134216550768
AC009005.2,0.0,0.07178584209666361
RP1-20N2.6,0.0,0.07176685957436088
RP11-92K15.3,0.0,0.07172824930168818
CLIP2,0.0,0.07172789945241585
GPR63,0.0,0.07171604435872561
KDM4A-AS1,0.0,0.07171143596918003
PLEK2,0.0,0.07168585950822907
VSIG10L,0.0,0.07168029430108835
AC005944.2,0.0,0.0716599591821902
APBB2,0.0,0.07162708078390484
RP11-154J22.1,0.0,0.07144998733730587
FZD2,0.0,0.07135850274189744
RP11-307C12.12,0.0,0.0712179604381202
EFHD1,0.0,0.07119265865047314
YPEL4,0.0,0.07117911956543332
ADORA2A,0.0,0.07115242065238972
SDCBP2,0.0,0.07114778842846237
RP11-728F11.4,0.0,0.07111789860368137
RP11-421M1.8,0.0,0.07109818284431162
UBXN10-AS1,0.0,0.07100596427434049
RNFT2,0.0,0.07098388052758525
ASAP2,0.0,0.07085697593803406
SDK2,0.0,0.07084256409793711
MYH10,0.0,0.07078772731182569
RP11-502I4.3,0.0,0.07077258259383788
AL441883.1,0.0,0.07076319765554297
HCG14,0.0,0.070740681023264
TNK2-AS1,0.0,0.07072108544341424
RP3-467K16.4,0.0,0.07071935302174513
PVRL3,0.0,0.07069347159631502
PPIL6,0.0,0.07068902107602587
RP11-318A15.2,0.0,0.07063028531676326
SEMA4F,0.0,0.0706214937296014
SNPH,0.0,0.07057973098199402
TSSK6,0.0,0.07039435596700035
DENND2C,0.0,0.07037624200173084
RP11-402D21.2,0.0,0.0703529199731742
GPR20,0.0,0.07033067477563854
GNAZ,0.0,0.07032082298544766
KIAA1324L,0.0,0.07030183930242467
AC004069.2,0.0,0.07027135832139261
RP3-508I15.21,0.0,0.07024322129760831
FAM81A,0.0,0.07017360114341246
SCN1B,0.0,0.07015162736098955
CABP4,0.0,0.07012923111329873
CAPS2,0.0,0.07012565478853518
FSCN1,0.0,0.0700915752828125
RP1-202O8.3,0.0,0.07008473077532902
LRRC37A,0.0,0.07004878381344834
CYTH3,0.0,0.07001082541117777
FBXO10,0.0,0.0700005969680295
PDK4,0.0,0.06994413176978183
LL21NC02-1C16.2,0.0,0.0699405067139454
LINC00623,0.0,0.0699342196347361
AC016700.5,0.0,0.06993161420669536
BMP1,0.0,0.06991759579617213
CACNB1,0.0,0.06990616835232505
ZNF35,0.0,0.06990016406949356
HIC1,0.0,0.06989898814311517
ACOX2,0.0,0.06986683590245434
CTD-2623N2.11,0.0,0.06985412902661609
AC090186.1,0.0,0.06976067350399946
RP11-196G18.24,0.0,0.06976053353350467
TXNRD3,0.0,0.06974993996380886
RP11-160O5.1,0.0,0.06972151472253289
CDKL5,0.0,0.06968803788398446
FAM66C,0.0,0.0696211182919068
MCOLN3,0.0,0.06961535383228305
CTD-2547L24.4,0.0,0.06960810695009867
RP11-1348G14.5,0.0,0.06960192462425077
DUSP8,0.0,0.0695744337489717
DYNC2H1,0.0,0.06955886762215141
SERHL2,0.0,0.06946597317345686
RP11-423O2.5,0.0,0.0694539246208045
AC092667.2,0.0,0.06943404990515809
HTRA1,0.0,0.06940233857426478
RP11-197P3.4,0.0,0.06938876225254771
TRIP10,0.0,0.06934274221939328
C12orf39,0.0,0.0692501694538556
RP11-432J24.2,0.0,0.06923025342875576
CERCAM,0.0,0.06921904730514306
DUOX1,0.0,0.06921775907996526
ZNF486,0.0,0.06920727026293734
SGSM1,0.0,0.06918813445334444
DZANK1,0.0,0.06913723152644745
RP11-1149M10.2,0.0,0.06912191331797667
SEZ6L,0.0,0.06909162779421228
APOA1,0.0,0.0690858631736169
CNKSR2,0.0,0.06907483036090904
HSD17B1,0.0,0.06901208347191597
BCL2L14,0.0,0.06900359072344563
KRT2,0.0,0.06899058166245427
RP11-433J8.1,0.0,0.06899055824755619
AC137932.6,0.0,0.0688666020077224
DCBLD2,0.0,0.06886485649878277
CDYL2,0.0,0.06883442043897159
DVL1,0.0,0.06880844251666876
RP11-644F5.16,0.0,0.06875322607808709
TMEM200A,0.0,0.06874927484098779
PHYHD1,0.0,0.06870995864391533
ZBTB20-AS1,0.0,0.06869527987430518
RP11-97C16.1,0.0,0.06869328795240114
EML5,0.0,0.06867902742268138
UST,0.0,0.0686589659954374
TNIP3,0.0,0.06861888649899289
LL22NC03-2H8.5,0.0,0.06859271934186222
CCDC85C,0.0,0.06858371238939143
ME1,0.0,0.06857874898428051
VSIG8,0.0,0.06853204068629785
GPR55,0.0,0.06848042319252066
RP11-469M7.1,0.0,0.06847139543892107
DOK6,0.0,0.06842323654600238
FSIP1,0.0,0.06842284447747542
VSIG4,0.0,0.06841594686299285
C16orf46,0.0,0.06840566997330537
MED4-AS1,0.0,0.06838906221386284
TCFL5,0.0,0.0683669252001647
GNG5P2,0.0,0.06835434163462765
AC009404.2,0.0,0.06833330115019265
ESPN,0.0,0.06828211411614958
SMTN,0.0,0.06824304806967017
RP11-661A12.5,0.0,0.06822154557133081
RP11-424N24.2,0.0,0.06818992722162515
NID1,0.0,0.06805059194671603
SFTPD,0.0,0.06801475750823402
SSSCA1-AS1,0.0,0.0679815785939785
RP1-234P15.4,0.0,0.06798132813317728
GREM2,0.0,0.06797483647032314
RP11-327F22.2,0.0,0.06794805377681512
RPA4,0.0,0.06793483827243416
KLHL32,0.0,0.06790469364495132
CORO6,0.0,0.06786704206620661
ITGA10,0.0,0.06781693713898544
RP11-422P24.11,0.0,0.06780006450002002
RP11-441O15.3,0.0,0.06777294477841407
FSCN3,0.0,0.06776818375896079
RP11-761I4.3,0.0,0.06776652850428704
HID1,0.0,0.06776330274072062
ORC1,0.0,0.06775774886994046
ATP6V0E2-AS1,0.0,0.06767220095874021
MIR146A,0.0,0.0676341655532898
AC009120.6,0.0,0.0676132446759928
TMEM38A,0.0,0.06761157554340097
ZNF239,0.0,0.06761112658915217
DOCK7,0.0,0.0675698502100163
DSCC1,0.0,0.0675677470306493
MDGA1,0.0,0.06755720619461615
ZNF391,0.0,0.06744820183088661
MXRA8,0.0,0.06741445429673978
CSNK2A3,0.0,0.0673946442706599
PLEKHA4,0.0,0.06737905413249913
NXPH4,0.0,0.06733517852495265
C8orf37,0.0,0.06726689169680022
RP4-803J11.2,0.0,0.06725132366090246
RP11-245J9.4,0.0,0.06720961503391805
GPT2,0.0,0.06715781444256781
CAPN8,0.0,0.06715399950490511
SHF,0.0,0.06713082050502933
KDM4D,0.0,0.06712443511075578
TIGD5,0.0,0.0670449678481007
UGT2B17,0.0,0.06695646486121362
DLL3,0.0,0.06694860826454221
STXBP1,0.0,0.06694002153851097
RP11-315O6.1,0.0,0.06687468498732906
RP1-266L20.2,0.0,0.06687213528381837
RP11-480D4.6,0.0,0.06678855088187094
RP11-755F10.1,0.0,0.06667786537532391
RP11-90D4.3,0.0,0.06663042532892248
NRCAM,0.0,0.0665761713687829
C22orf26,0.0,0.06655489614380405
TIFAB,0.0,0.06654955074319147
L1TD1,0.0,0.06653607785080518
RP4-781K5.2,0.0,0.0665304080241858
RP11-407G23.3,0.0,0.06651561827903746
PDGFRB,0.0,0.06651126870763983
NEURL4,0.0,0.06651031053697251
AATK,0.0,0.0665052442836066
MPO,0.0,0.06649839659660249
RP11-472N13.3,0.0,0.06645018441375213
ZNF517,0.0,0.06642350728219514
GNAO1,0.0,0.06637265484517718
TBX19,0.0,0.06630836674300519
ZBTB26,0.0,0.06630390305336294
AURKC,0.0,0.06628596600167858
MYLK,0.0,0.06617401872236982
AC008443.1,0.0,0.06617186630400086
ACTR3C,0.0,0.06612105315852018
DGUOK-AS1,0.0,0.06608397833352156
DYNLL1-AS1,0.0,0.06605995743497498
ACACB,0.0,0.06601801445891632
SPAG8,0.0,0.06601660300323275
SEMA6B,0.0,0.06597543023117541
CCDC13,0.0,0.06587893130232647
CNRIP1,0.0,0.06587577911098867
CTD-2410N18.3,0.0,0.06578509595173877
ABHD1,0.0,0.06574476945701195
CCNF,0.0,0.06572236182784
MICALL2,0.0,0.06571763987959457
CCDC183,0.0,0.0657162832151249
GLCE,0.0,0.06570957190800147
RP5-1074L1.4,0.0,0.06569939710606341
GATA2,0.0,0.06565618030587864
GSTO2,0.0,0.06563827261052065
RP11-404F10.2,0.0,0.06559804552280443
CCDC73,0.0,0.06551645102853393
SLC6A12,0.0,0.06551227859938291
SNX33,0.0,0.06544198448136766
RP11-713P17.3,0.0,0.06544058782701961
GPR27,0.0,0.06542023407502098
OXT,0.0,0.06541585419385923
NPR2,0.0,0.06533246999106082
RP5-1157M23.2,0.0,0.06532870010135194
RP11-96K19.2,0.0,0.06531905345527136
ATP8B4,0.0,0.06527426988996143
C10ORF68,0.0,0.06518332866684941
PSD,0.0,0.06514013884986038
RNF175,0.0,0.06512176997187284
LRRC16A,0.0,0.06511099574019345
CCDC96,0.0,0.06510679057605198
RNF157-AS1,0.0,0.06509186378953534
RP11-421L21.2,0.0,0.06508497998567615
RP11-483P21.2,0.0,0.0650790596922395
BMPR1A,0.0,0.06507564201294476
RTN4R,0.0,0.06507109834436609
SMCR8,0.0,0.06506444749692719
CLIC5,0.0,0.06500241092799612
AC083949.1,0.0,0.0649532740876392
LINC00880,0.0,0.06494101203367846
SAMD14,0.0,0.06488638156076852
IFITM10,0.0,0.0648854537093674
CTC-444N24.6,0.0,0.06488293685826503
RP11-158M2.3,0.0,0.06485709511275976
NT5DC2,0.0,0.06480823527287138
MFSD2B,0.0,0.06477742438089887
RP4-647C14.3,0.0,0.06476933080298035
RP11-558F24.4,0.0,0.06471053973308769
AP003774.4,0.0,0.06464059342172956
RP11-57H14.2,0.0,0.06461944726872189
RP11-343H5.6,0.0,0.06461260011221796
CAMP,0.0,0.06459727967953233
RP11-426L16.3,0.0,0.06458057961471231
AC079807.2,0.0,0.06457800525800697
RP11-58B17.2,0.0,0.0645678897308324
RP4-798A10.4,0.0,0.06448961995637396
ASB9,0.0,0.0644632780140685
ABCA3,0.0,0.06445236014118241
DCHS1,0.0,0.06439773848507399
MAP10,0.0,0.0643501770641234
RP11-452C13.1,0.0,0.0643183868325005
TDRP,0.0,0.06431102678986295
YOD1,0.0,0.06425732879320775
UACA,0.0,0.06420750309229721
POLN,0.0,0.06416150698288002
DDO,0.0,0.06414605204803912
RP11-932O9.7,0.0,0.06407171652934285
CCNJL,0.0,0.0640303455725939
ALDH7A1,0.0,0.06402849389430446
RP11-342K6.1,0.0,0.06401835913725967
SUOX,0.0,0.06396298477604738
AC007879.7,0.0,0.06395187164106426
SPERT,0.0,0.06394296887143901
PRRT2,0.0,0.06391687497401452
RP11-641A6.2,0.0,0.0639160411083557
RP11-701P16.2,0.0,0.06379898497963725
FITM2,0.0,0.06379137307889442
RP11-802O23.3,0.0,0.06378873476883103
OAZ3,0.0,0.06374840855049395
ENKD1,0.0,0.06358754785448129
IL27,0.0,0.06353845109779484
RUSC1-AS1,0.0,0.06343764254757918
RP11-680G24.5,0.0,0.06333604913510324
ANKRD50,0.0,0.06331310410675507
OTOF,0.0,0.0632918842571499
GALNT12,0.0,0.0632897274007702
ZBTB42,0.0,0.06328871570217996
CTD-2162K18.4,0.0,0.06309287323698477
PTPN13,0.0,0.06305707380050433
MUC20,0.0,0.06304541631497307
RP11-457M11.5,0.0,0.06302944389192608
SHROOM1,0.0,0.06300075750838754
CTC-425F1.4,0.0,0.06299119706151707
ABCA1,0.0,0.06297071384277098
DPY19L2,0.0,0.06290381251557808
CYB5R2,0.0,0.06285697016551417
EPDR1,0.0,0.06276314935831244
RP11-89K10.1,0.0,0.06275748549382332
RP1-168L15.5,0.0,0.06269954998862298
STS,0.0,0.06259332485827519
RP11-388M20.1,0.0,0.06256196523119859
LAMTOR5-AS1,0.0,0.06255870671401266
RP11-195F19.9,0.0,0.06245875854778761
MIR378D2,0.0,0.06243553958427029
RP11-308N19.1,0.0,0.06236859682845929
NEDD4,0.0,0.06225726114338448
CTD-2047H16.4,0.0,0.062254968352620635
CTC-428G20.3,0.0,0.062122486974765405
PPT2-EGFL8,0.0,0.06211750161287642
CTC-454I21.3,0.0,0.06210948703458811
C15orf26,0.0,0.06199210837603071
PIWIL4,0.0,0.0619399832462285
RP11-442N24__B.1,0.0,0.06192908317612523
RP11-22P6.3,0.0,0.06187538991402917
CTD-3203P2.2,0.0,0.06181750593750741
PP13439,0.0,0.06178552189430956
FAM218A,0.0,0.06171002096303165
KAZALD1,0.0,0.061685828053979944
LNP1,0.0,0.061655696141779084
PABPC3,0.0,0.061628299640979885
RP11-191L17.1,0.0,0.06156796980654468
VIL1,0.0,0.061445539116633426
AC009501.4,0.0,0.061432381975415014
LINC00174,0.0,0.061401621516390385
CCNE2,0.0,0.061357743469386945
TEX22,0.0,0.06135440624461968
HOXA10,0.0,0.06132499389391177
TEX12,0.0,0.06118212493418195
WWC2,0.0,0.061178954759021256
XXbac-B476C20.9,0.0,0.06115816353507861
BFSP2,0.0,0.06115397540723452
RP5-894D12.3,0.0,0.06112598761664977
RP5-1098D14.1,0.0,0.06112364900376771
B3GALT2,0.0,0.061116983815860025
NTNG2,0.0,0.06111383563369803
KCNJ14,0.0,0.060988033692616586
ZNF571-AS1,0.0,0.060959309476954736
ALS2CR12,0.0,0.060940719891841195
RP11-277P12.20,0.0,0.06091838003450745
CA6,0.0,0.06087762044596503
C1orf51,0.0,0.06086857606505311
WNT5B,0.0,0.06083594715768664
CACNA1C-AS1,0.0,0.06071865315414262
CDH26,0.0,0.06067866219408895
DCLRE1A,0.0,0.06067600673916578
RP13-270P17.1,0.0,0.06066252866153312
FRMD3,0.0,0.06043451320195603
SLC15A2,0.0,0.060249446661967486
TMEM86A,0.0,0.060229845885906935
BRCA1,0.0,0.06019268821184975
RP11-511B23.1,0.0,0.06019201785814662
AC000003.2,0.0,0.06015882107325556
CTD-2666L21.1,0.0,0.06012203626086632
RAC3,0.0,0.060118013897035874
CDC20,0.0,0.0601171715020287
RP11-190C22.9,0.0,0.06006875320148937
SLC2A5,0.0,0.06006753833554327
RP11-336K24.12,0.0,0.06005185042867828
RP11-213H15.1,0.0,0.060046349693336214
LIPC,0.0,0.05995180439653346
CTD-2210P24.4,0.0,0.059917673499290225
SCRG1,0.0,0.05989540099616838
AK4,0.0,0.05983484911401109
LRRC1,0.0,0.059823079381141876
CTD-2619J13.14,0.0,0.0598184013613285
FOSL1,0.0,0.059715311025186166
FAM65C,0.0,0.05971436007298392
LAMA5,0.0,0.05971321694746362
AC010894.5,0.0,0.05965787387383662
IFT81,0.0,0.05962604461748792
DND1,0.0,0.05943704210525961
